,gvkey,predicted_return,trade_date
9353,4973,0.0331694405691407,2001-06-01
9354,5786,0.0462364038676262,2001-06-01
9355,7065,0.0306312981867794,2001-06-01
9356,7647,0.0637633651241518,2001-06-01
9357,8898,0.0704364431679666,2001-06-01
9358,9783,0.0513276792520593,2001-06-01
9359,12124,0.0421143136457735,2001-06-01
9360,13341,0.0406167798200776,2001-06-01
9361,15417,0.0592922139817874,2001-06-01
9362,61302,0.039204219959364,2001-06-01
9363,63172,0.0361080581593262,2001-06-01
9364,114628,0.0413939387480517,2001-06-01
9365,141913,0.0580872145145805,2001-06-01
9366,1447,0.0476974111537666,2001-09-04
9367,4674,0.0508857721445552,2001-09-04
9368,4973,0.0691353803039798,2001-09-04
9369,7163,0.0540144376292861,2001-09-04
9370,7647,0.0659522500477637,2001-09-04
9371,8898,0.0534773702650193,2001-09-04
9372,11811,0.0569005555492823,2001-09-04
9373,12124,0.049053638255937,2001-09-04
9374,12138,0.0601198729419636,2001-09-04
9375,13341,0.0601295571023381,2001-09-04
9376,15417,0.0729223195002922,2001-09-04
9377,24379,0.0573950188441529,2001-09-04
9378,61302,0.0613401614586241,2001-09-04
9379,63172,0.0694678358410136,2001-09-04
9380,114628,0.0625539069189357,2001-09-04
9381,141913,0.0464498052369357,2001-09-04
9382,2968,0.0707288114336528,2001-12-03
9383,4674,0.0695798672052157,2001-12-03
9384,4737,0.0691707512615564,2001-12-03
9385,7647,0.0638448716343684,2001-12-03
9386,7982,0.0641569466891488,2001-12-03
9387,8007,0.0786896283922078,2001-12-03
9388,9783,0.0644101170354964,2001-12-03
9389,10035,0.0787169926905862,2001-12-03
9390,15208,0.091852921987074,2001-12-03
9391,24379,0.0696769064964721,2001-12-03
9392,28349,0.0885870035231135,2001-12-03
9393,61302,0.0672855791373388,2001-12-03
9394,133768,0.088396623926874,2001-12-03
9395,139665,0.0784557481987386,2001-12-03
9396,141913,0.0813449470922345,2001-12-03
9397,145701,0.0707614625643315,2001-12-03
9398,1449,0.0650411904829544,2002-03-01
9399,2968,0.0666545152795749,2002-03-01
9400,4601,0.0590961779598615,2002-03-01
9401,4674,0.0746007246838515,2002-03-01
9402,4723,0.0562301489671589,2002-03-01
9403,4737,0.0555772442839123,2002-03-01
9404,4973,0.0587864291845825,2002-03-01
9405,5786,0.0505765248905727,2002-03-01
9406,7647,0.0749876772856377,2002-03-01
9407,8007,0.0686645814219853,2002-03-01
9408,10614,0.0500190537902537,2002-03-01
9409,11856,0.0694615351576499,2002-03-01
9410,12726,0.0581987498524317,2002-03-01
9411,13341,0.0586650508188445,2002-03-01
9412,15417,0.0560818040593988,2002-03-01
9413,139665,0.0515538540224342,2002-03-01
9414,4674,0.044900731663748,2002-06-03
9415,5786,0.0447906936495804,2002-06-03
9416,6781,0.0539354129037337,2002-06-03
9417,8898,0.0454230575654993,2002-06-03
9418,9783,0.0544709074229529,2002-06-03
9419,11811,0.0523415869258758,2002-06-03
9420,12124,0.0473467424985725,2002-06-03
9421,13341,0.0522908934738291,2002-06-03
9422,14822,0.0651950474120465,2002-06-03
9423,15208,0.0447914649629736,2002-06-03
9424,15417,0.0452133693161194,2002-06-03
9425,63172,0.0624295384632776,2002-06-03
9426,133768,0.0446035931857021,2002-06-03
9427,139665,0.04502525853866,2002-06-03
9428,141913,0.0619468333018437,2002-06-03
9429,143356,0.0432399242051093,2002-06-03
9430,2968,0.0705646871307491,2002-09-03
9431,4674,0.0562839769646768,2002-09-03
9432,4973,0.0560626237135757,2002-09-03
9433,6781,0.0537957674136004,2002-09-03
9434,7647,0.057641987550277,2002-09-03
9435,8007,0.0545569780275956,2002-09-03
9436,8245,0.0582052968939395,2002-09-03
9437,8898,0.0670016420657697,2002-09-03
9438,9783,0.071117464310055,2002-09-03
9439,11856,0.0537053986932563,2002-09-03
9440,14822,0.0594428662920683,2002-09-03
9441,15208,0.057705431812035,2002-09-03
9442,61302,0.0665368400822187,2002-09-03
9443,63172,0.0626702826242902,2002-09-03
9444,133768,0.0710644273878508,2002-09-03
9445,141913,0.0564208648478087,2002-09-03
9446,4674,0.07645823894083,2002-12-02
9447,4723,0.0603059482492066,2002-12-02
9448,4737,0.0657788311713323,2002-12-02
9449,5786,0.0625667753399739,2002-12-02
9450,6781,0.0633429142472459,2002-12-02
9451,7647,0.0684640926897069,2002-12-02
9452,8007,0.0628541773990577,2002-12-02
9453,8898,0.0627402348770519,2002-12-02
9454,9783,0.0854233074199414,2002-12-02
9455,11856,0.0717010942896878,2002-12-02
9456,12726,0.0616953098917593,2002-12-02
9457,13341,0.0681846806314961,2002-12-02
9458,14822,0.0731854771227278,2002-12-02
9459,15417,0.0611043507251853,2002-12-02
9460,133768,0.0721421537133996,2002-12-02
9461,143356,0.0766707974235523,2002-12-02
9462,2968,0.0825785062188215,2003-03-03
9463,3231,0.0784699149984028,2003-03-03
9464,4737,0.0817540083714628,2003-03-03
9465,6781,0.0775881070503735,2003-03-03
9466,7647,0.0753203618364571,2003-03-03
9467,9783,0.0827212743859892,2003-03-03
9468,10035,0.0846625486634338,2003-03-03
9469,11811,0.0849395184653138,2003-03-03
9470,12124,0.0766394472634236,2003-03-03
9471,13561,0.0777259341683055,2003-03-03
9472,14822,0.0853485377294136,2003-03-03
9473,15417,0.0862631615796578,2003-03-03
9474,28349,0.0738220475000717,2003-03-03
9475,63172,0.0882216497126348,2003-03-03
9476,133768,0.0726691160806023,2003-03-03
9477,139665,0.0975204136034928,2003-03-03
9478,149337,0.082406332038562,2003-03-03
9479,3231,0.0409536779439571,2003-06-02
9480,4601,0.0480022702100501,2003-06-02
9481,4973,0.0391861885072082,2003-06-02
9482,6781,0.0462346873067446,2003-06-02
9483,7647,0.0477943724200207,2003-06-02
9484,8007,0.0527871466759526,2003-06-02
9485,10614,0.0423560622036941,2003-06-02
9486,11811,0.045511639816667,2003-06-02
9487,13341,0.054846494706718,2003-06-02
9488,14822,0.0558399599408505,2003-06-02
9489,15208,0.0509357521936816,2003-06-02
9490,24379,0.0425431175278414,2003-06-02
9491,28034,0.0446363152375625,2003-06-02
9492,61302,0.0623488472669985,2003-06-02
9493,141913,0.0700670964410231,2003-06-02
9494,149070,0.0620550490283302,2003-06-02
9495,149337,0.0451293614366017,2003-06-02
9496,2968,0.0614154272785219,2003-09-02
9497,4674,0.0703390683037956,2003-09-02
9498,4737,0.0423633550228491,2003-09-02
9499,5786,0.0437049602245756,2003-09-02
9500,6781,0.0561289074526458,2003-09-02
9501,7647,0.0465274379809425,2003-09-02
9502,8007,0.0645676417831555,2003-09-02
9503,8898,0.056025561284964,2003-09-02
9504,9783,0.0569869672113535,2003-09-02
9505,10614,0.0494801786203889,2003-09-02
9506,11856,0.0625231888503373,2003-09-02
9507,13341,0.0453472176686903,2003-09-02
9508,14822,0.0593255960071406,2003-09-02
9509,15417,0.0445134403783764,2003-09-02
9510,61302,0.0665139522339323,2003-09-02
9511,133768,0.0640983326246268,2003-09-02
9512,149070,0.0590263870366497,2003-09-02
9513,1449,0.0476013850940312,2003-12-01
9514,2968,0.0579001454413276,2003-12-01
9515,4674,0.0633823162551286,2003-12-01
9516,4973,0.0469884019136826,2003-12-01
9517,5786,0.0629630582585594,2003-12-01
9518,8007,0.0601563137998304,2003-12-01
9519,8898,0.0623579264401436,2003-12-01
9520,9783,0.0692642886693224,2003-12-01
9521,10614,0.054688753269235,2003-12-01
9522,12635,0.0479943215085892,2003-12-01
9523,13341,0.0583699508967256,2003-12-01
9524,14822,0.0708148364829814,2003-12-01
9525,15417,0.0567774196399165,2003-12-01
9526,61302,0.0647456393159286,2003-12-01
9527,133768,0.0616371188340713,2003-12-01
9528,145701,0.0504389194064083,2003-12-01
9529,149070,0.0555222748709136,2003-12-01
9530,4674,0.0587194444295614,2004-03-01
9531,4723,0.0438346756387843,2004-03-01
9532,5786,0.0524326467706139,2004-03-01
9533,6682,0.0395749779404583,2004-03-01
9534,7647,0.0370871353935779,2004-03-01
9535,8007,0.0627854713123209,2004-03-01
9536,9783,0.0576369349358841,2004-03-01
9537,11856,0.0456331236406762,2004-03-01
9538,12635,0.0405970673228365,2004-03-01
9539,13341,0.054533399775462,2004-03-01
9540,14822,0.0609047980478926,2004-03-01
9541,15417,0.0465620217081872,2004-03-01
9542,61302,0.0525886421874405,2004-03-01
9543,141913,0.0439454981207882,2004-03-01
9544,145701,0.0440541911611107,2004-03-01
9545,149070,0.0439764016054754,2004-03-01
9546,165993,0.0488632265579324,2004-03-01
9547,4674,0.0334876203899761,2004-06-01
9548,4723,0.0199250971260005,2004-06-01
9549,8007,0.0231897707866035,2004-06-01
9550,11811,0.0516725488439225,2004-06-01
9551,12726,0.0203515049512372,2004-06-01
9552,13341,0.0384735659141522,2004-06-01
9553,13561,0.0216368784577797,2004-06-01
9554,13988,0.0389212604681347,2004-06-01
9555,14822,0.0590463495018256,2004-06-01
9556,15208,0.0257049279524307,2004-06-01
9557,15417,0.0529937676810324,2004-06-01
9558,28034,0.0296987171891864,2004-06-01
9559,30990,0.0259657885456211,2004-06-01
9560,61302,0.058589568354126,2004-06-01
9561,61388,0.0320984765791515,2004-06-01
9562,114628,0.025401753146162,2004-06-01
9563,124434,0.0190356024467196,2004-06-01
9564,149070,0.0357176185820941,2004-06-01
9565,4674,0.0467722917663325,2004-09-01
9566,4723,0.0393723074163868,2004-09-01
9567,4973,0.0442493884062043,2004-09-01
9568,5786,0.0449797655088412,2004-09-01
9569,6781,0.0519862082444609,2004-09-01
9570,8007,0.0565012987513221,2004-09-01
9571,8898,0.0480346670404952,2004-09-01
9572,9783,0.0504424739632798,2004-09-01
9573,13341,0.0599858704083354,2004-09-01
9574,14822,0.0637089774137123,2004-09-01
9575,15208,0.0411792450572554,2004-09-01
9576,61302,0.0680627036443812,2004-09-01
9577,61388,0.0381703979905754,2004-09-01
9578,61739,0.0379454403290014,2004-09-01
9579,114628,0.0433543086468583,2004-09-01
9580,133768,0.045261786011642,2004-09-01
9581,149070,0.0441889388311141,2004-09-01
9582,149337,0.0409053542378676,2004-09-01
9583,4674,0.0485926382243633,2004-12-01
9584,6682,0.0708219707012176,2004-12-01
9585,7065,0.0458444245159626,2004-12-01
9586,8007,0.0586252063512802,2004-12-01
9587,9783,0.0517803728580474,2004-12-01
9588,10614,0.0526275001466274,2004-12-01
9589,11856,0.0486329607665538,2004-12-01
9590,12124,0.0468282997608184,2004-12-01
9591,13341,0.0483251735568046,2004-12-01
9592,13561,0.0446410328149795,2004-12-01
9593,14822,0.069715566933155,2004-12-01
9594,15417,0.0466815270483493,2004-12-01
9595,61739,0.0546502619981765,2004-12-01
9596,114628,0.0542442351579666,2004-12-01
9597,133768,0.0502217151224613,2004-12-01
9598,149070,0.0623446442186832,2004-12-01
9599,157057,0.0479230396449565,2004-12-01
9600,165993,0.0500175207853317,2004-12-01
9601,2019,0.0582946941372364,2005-03-01
9602,4723,0.0565094717853266,2005-03-01
9603,6682,0.1021653579256308,2005-03-01
9604,6742,0.0546116429972328,2005-03-01
9605,6781,0.064850162910995,2005-03-01
9606,8007,0.1183606914616946,2005-03-01
9607,10614,0.080452319566284,2005-03-01
9608,13341,0.0684695726371911,2005-03-01
9609,14822,0.0650076562799283,2005-03-01
9610,14824,0.0561752458752051,2005-03-01
9611,15417,0.0756315839194724,2005-03-01
9612,28034,0.0595302700803039,2005-03-01
9613,28349,0.0611743649763089,2005-03-01
9614,61302,0.0668503735388808,2005-03-01
9615,61739,0.0589797898472108,2005-03-01
9616,133768,0.0558181030623241,2005-03-01
9617,158742,0.067612450661969,2005-03-01
9618,165993,0.0893424641353545,2005-03-01
9619,1449,0.0302955677380267,2005-06-01
9620,4885,0.0352616749760867,2005-06-01
9621,4973,0.03622090375638,2005-06-01
9622,8007,0.0395871467959173,2005-06-01
9623,8898,0.0345681813062458,2005-06-01
9624,10614,0.0310944246891253,2005-06-01
9625,11811,0.0348347870057121,2005-06-01
9626,12635,0.0334090830945463,2005-06-01
9627,13341,0.052584295992139,2005-06-01
9628,14822,0.0514250180842146,2005-06-01
9629,15417,0.0318763255561371,2005-06-01
9630,61302,0.0642174426001865,2005-06-01
9631,61388,0.0315063524944455,2005-06-01
9632,114628,0.0348556070881494,2005-06-01
9633,141913,0.045488109341078,2005-06-01
9634,149070,0.0299502423026857,2005-06-01
9635,149337,0.0436246719783758,2005-06-01
9636,165993,0.033045000711784,2005-06-01
9637,1449,0.0438147381733389,2005-09-01
9638,4723,0.0455411568563334,2005-09-01
9639,4885,0.0456901874212945,2005-09-01
9640,6682,0.0561048612621938,2005-09-01
9641,8007,0.0453895107460859,2005-09-01
9642,8898,0.0411906986113315,2005-09-01
9643,9783,0.0419852950381424,2005-09-01
9644,10614,0.0399450881017329,2005-09-01
9645,12635,0.0506381808450895,2005-09-01
9646,12726,0.0408830509095482,2005-09-01
9647,13341,0.0585853405842599,2005-09-01
9648,14822,0.0622846039167457,2005-09-01
9649,15417,0.0400834288284764,2005-09-01
9650,30990,0.0383240021345028,2005-09-01
9651,61302,0.0643972610002761,2005-09-01
9652,61388,0.0393516117996936,2005-09-01
9653,114628,0.0384830891090486,2005-09-01
9654,133768,0.0390292871586469,2005-09-01
9655,1449,0.0573640192156351,2005-12-01
9656,3243,0.046371264208681,2005-12-01
9657,4723,0.0504696820808825,2005-12-01
9658,4885,0.055443238304929,2005-12-01
9659,5786,0.0506213620685532,2005-12-01
9660,6682,0.0529815295160367,2005-12-01
9661,8007,0.0635422438725479,2005-12-01
9662,8898,0.050227863525817,2005-12-01
9663,9783,0.0485336674598997,2005-12-01
9664,10614,0.0529740302860379,2005-12-01
9665,11856,0.0473133669637725,2005-12-01
9666,12138,0.0455869052968139,2005-12-01
9667,12635,0.0484261676205937,2005-12-01
9668,13341,0.0566445737579751,2005-12-01
9669,14822,0.0645652737766352,2005-12-01
9670,23592,0.0576517686896831,2005-12-01
9671,61302,0.0667535541359499,2005-12-01
9672,163610,0.0507105901687581,2005-12-01
9673,165993,0.0595506732203121,2005-12-01
9674,1449,0.0550250810183158,2006-03-01
9675,3243,0.0398697913966996,2006-03-01
9676,4723,0.0523450586204509,2006-03-01
9677,4737,0.0416208601962128,2006-03-01
9678,5786,0.0496848520419396,2006-03-01
9679,6682,0.0506979823637914,2006-03-01
9680,8007,0.0544467414713272,2006-03-01
9681,9783,0.0470264450344849,2006-03-01
9682,10614,0.0439813443675158,2006-03-01
9683,11856,0.0442237947361064,2006-03-01
9684,12635,0.0539371317287427,2006-03-01
9685,12726,0.0413716559811071,2006-03-01
9686,13341,0.0455239401844769,2006-03-01
9687,14822,0.0631938684555255,2006-03-01
9688,15417,0.0443629050699439,2006-03-01
9689,61302,0.0606811222504612,2006-03-01
9690,114628,0.0439683509333924,2006-03-01
9691,165993,0.0553868840069348,2006-03-01
9692,4885,0.0357041078628716,2006-06-01
9693,4973,0.0284017507565798,2006-06-01
9694,5786,0.0288278043647419,2006-06-01
9695,6781,0.0284558505148877,2006-06-01
9696,8007,0.0283796391879277,2006-06-01
9697,11811,0.0313114936592088,2006-06-01
9698,12124,0.0413244995830289,2006-06-01
9699,13341,0.0460899252980926,2006-06-01
9700,14822,0.0493929991725567,2006-06-01
9701,14824,0.0305915095826489,2006-06-01
9702,30990,0.0291193849752924,2006-06-01
9703,61302,0.0501481236855829,2006-06-01
9704,114628,0.0459438120798891,2006-06-01
9705,141913,0.0298635980861895,2006-06-01
9706,149070,0.0330702739979869,2006-06-01
9707,149337,0.0445926053852802,2006-06-01
9708,160225,0.060271673805577,2006-06-01
9709,163610,0.0313107938310892,2006-06-01
9710,165993,0.0306891828662895,2006-06-01
9711,1449,0.0465183364584229,2006-09-01
9712,4723,0.0381122357062195,2006-09-01
9713,4885,0.0424132140537617,2006-09-01
9714,5786,0.0361474155433197,2006-09-01
9715,7065,0.0357305540557948,2006-09-01
9716,8007,0.0358104926121329,2006-09-01
9717,11811,0.042448776976136,2006-09-01
9718,12124,0.0400675747827375,2006-09-01
9719,12635,0.042957159245725,2006-09-01
9720,13341,0.0363219506001186,2006-09-01
9721,14822,0.0553560198252809,2006-09-01
9722,61302,0.0618070979072431,2006-09-01
9723,61388,0.0365589890477695,2006-09-01
9724,65886,0.0408049807108783,2006-09-01
9725,114628,0.0411075386868351,2006-09-01
9726,149070,0.0358547944902768,2006-09-01
9727,149337,0.0415205839054258,2006-09-01
9728,160225,0.0521905801183486,2006-09-01
9729,163610,0.0457734169342692,2006-09-01
9730,1449,0.0548482719165961,2006-12-01
9731,4723,0.0447306497775119,2006-12-01
9732,4885,0.0460630597730285,2006-12-01
9733,4973,0.0418892234380931,2006-12-01
9734,5786,0.0552288644825392,2006-12-01
9735,9783,0.0458038967740998,2006-12-01
9736,12124,0.0415037426845112,2006-12-01
9737,12635,0.0428458940156566,2006-12-01
9738,13341,0.0408267585818217,2006-12-01
9739,14822,0.0643830427475089,2006-12-01
9740,15417,0.0420462582867355,2006-12-01
9741,61302,0.0657324453070326,2006-12-01
9742,61739,0.0431793385141545,2006-12-01
9743,114628,0.0422353893270698,2006-12-01
9744,143356,0.0461423331702638,2006-12-01
9745,149337,0.0414487348580756,2006-12-01
9746,157057,0.0452689511814156,2006-12-01
9747,160225,0.0449958225363235,2006-12-01
9748,163610,0.0486025058809262,2006-12-01
9749,1449,0.0515120971172794,2007-03-01
9750,4973,0.0461716383887734,2007-03-01
9751,5786,0.0490503433853242,2007-03-01
9752,6781,0.0466272674751761,2007-03-01
9753,12635,0.0452925746269704,2007-03-01
9754,12726,0.0497708722851582,2007-03-01
9755,13341,0.048639671289247,2007-03-01
9756,14822,0.0669772433523807,2007-03-01
9757,15417,0.0550734260729984,2007-03-01
9758,61302,0.063948894267449,2007-03-01
9759,65886,0.0514785310924669,2007-03-01
9760,114628,0.0445807873279757,2007-03-01
9761,139665,0.0438041317317917,2007-03-01
9762,141913,0.0542800176834699,2007-03-01
9763,149070,0.0464593993369639,2007-03-01
9764,149337,0.0629762120463699,2007-03-01
9765,157057,0.0465421987527676,2007-03-01
9766,165993,0.0447370234927972,2007-03-01
9767,175263,0.0477986868505884,2007-03-01
9768,4885,0.0342781595603625,2007-06-01
9769,12124,0.0420282644986866,2007-06-01
9770,12726,0.0313600319907326,2007-06-01
9771,13341,0.0307052037104089,2007-06-01
9772,14822,0.0503615271293889,2007-06-01
9773,15417,0.0369027113542222,2007-06-01
9774,28349,0.0336797994543048,2007-06-01
9775,61302,0.0630475002441883,2007-06-01
9776,61388,0.0386782992171056,2007-06-01
9777,61739,0.0318856657074132,2007-06-01
9778,65886,0.0368313205195721,2007-06-01
9779,114628,0.0421493115916281,2007-06-01
9780,133768,0.0313410961936508,2007-06-01
9781,141913,0.0420975506519654,2007-06-01
9782,143356,0.0371786308581344,2007-06-01
9783,149070,0.0393974395024717,2007-06-01
9784,149337,0.0384021223831047,2007-06-01
9785,157057,0.0310796957583485,2007-06-01
9786,160225,0.0423594676771942,2007-06-01
9787,8898,0.0377117492945504,2007-09-04
9788,9783,0.0407482479587297,2007-09-04
9789,12124,0.0450970356784528,2007-09-04
9790,12635,0.044734066874798,2007-09-04
9791,14822,0.0612232003523174,2007-09-04
9792,15417,0.0434208900722359,2007-09-04
9793,28034,0.0382830934609175,2007-09-04
9794,28349,0.038234904163824,2007-09-04
9795,30990,0.0385928447608901,2007-09-04
9796,61302,0.0622036545593199,2007-09-04
9797,61388,0.0396528039625603,2007-09-04
9798,65886,0.0410322111237488,2007-09-04
9799,114628,0.0454671149947863,2007-09-04
9800,143356,0.0387659433345685,2007-09-04
9801,149070,0.041573404204289,2007-09-04
9802,149337,0.0464857624509323,2007-09-04
9803,157057,0.0379289798038039,2007-09-04
9804,160225,0.0574210279446155,2007-09-04
9805,177088,0.0614019434590419,2007-09-04
9806,4737,0.0384570842377633,2007-12-03
9807,5786,0.0500117055770429,2007-12-03
9808,7065,0.0417416701046528,2007-12-03
9809,12635,0.0417875214110108,2007-12-03
9810,13561,0.0544873631420125,2007-12-03
9811,14822,0.0505648437450632,2007-12-03
9812,14824,0.0359451587283055,2007-12-03
9813,15417,0.0380187762254508,2007-12-03
9814,30990,0.0435980518005752,2007-12-03
9815,61302,0.0439346964456206,2007-12-03
9816,114628,0.0357410401772191,2007-12-03
9817,133768,0.0426443202051139,2007-12-03
9818,143356,0.0351148004950598,2007-12-03
9819,149337,0.0597269401656203,2007-12-03
9820,154755,0.0391438742996877,2007-12-03
9821,157057,0.0374616302787389,2007-12-03
9822,160225,0.0525065383734997,2007-12-03
9823,175263,0.0719782445812446,2007-12-03
9824,177088,0.0647300202879708,2007-12-03
9825,1449,0.0860883405975873,2008-03-03
9826,4737,0.060396258322683,2008-03-03
9827,5786,0.0633827139178776,2008-03-03
9828,6682,0.0487387992977308,2008-03-03
9829,7065,0.0504814621102712,2008-03-03
9830,11856,0.0618502908568906,2008-03-03
9831,12138,0.0463642797109161,2008-03-03
9832,12635,0.051364875422466,2008-03-03
9833,12726,0.0480260176841523,2008-03-03
9834,13988,0.0432059171626566,2008-03-03
9835,14822,0.067455383749538,2008-03-03
9836,24379,0.0561406036828899,2008-03-03
9837,61302,0.0512508374714487,2008-03-03
9838,149337,0.0855057258837729,2008-03-03
9839,158742,0.0758885330796166,2008-03-03
9840,160225,0.0925347309507725,2008-03-03
9841,165993,0.0483300274510262,2008-03-03
9842,175263,0.0897721320803474,2008-03-03
9843,177088,0.076633760673711,2008-03-03
9844,4674,0.0397609350447176,2008-06-02
9845,4737,0.0822950515657403,2008-06-02
9846,4885,0.0831592819181014,2008-06-02
9847,5786,0.0815192444086098,2008-06-02
9848,9783,0.0530672003509931,2008-06-02
9849,12726,0.0516318400698649,2008-06-02
9850,13561,0.1093594705398299,2008-06-02
9851,14822,0.0690480199125358,2008-06-02
9852,24379,0.050930485047015,2008-06-02
9853,30990,0.0409890095700542,2008-06-02
9854,61302,0.0568290878219389,2008-06-02
9855,63172,0.0433614229612207,2008-06-02
9856,114628,0.0451632056426194,2008-06-02
9857,149070,0.0331193024884989,2008-06-02
9858,157057,0.033452424351497,2008-06-02
9859,158742,0.0879353798620589,2008-06-02
9860,160225,0.032982742913441,2008-06-02
9861,163610,0.0372505611796327,2008-06-02
9862,175263,0.0704342269057138,2008-06-02
9863,177088,0.04467229240449,2008-06-02
9864,4601,0.0660669450063564,2008-09-02
9865,4674,0.0589196720375954,2008-09-02
9866,4737,0.0578664248799995,2008-09-02
9867,4885,0.0857336289940121,2008-09-02
9868,5786,0.0736829330369848,2008-09-02
9869,7163,0.0385616769870854,2008-09-02
9870,9783,0.0578664248799995,2008-09-02
9871,11856,0.0585908375347093,2008-09-02
9872,12635,0.0482308689864563,2008-09-02
9873,12726,0.0685145025738424,2008-09-02
9874,13561,0.0560824810272302,2008-09-02
9875,14822,0.0593512572869199,2008-09-02
9876,15208,0.1020142365095884,2008-09-02
9877,24379,0.041123231752175,2008-09-02
9878,61302,0.0577480305165759,2008-09-02
9879,149337,0.0641371872012915,2008-09-02
9880,158354,0.0449817150978043,2008-09-02
9881,158742,0.0701817161310208,2008-09-02
9882,163610,0.0598298212696204,2008-09-02
9883,175263,0.0452806533072991,2008-09-02
9884,4601,0.0910915935324599,2008-12-01
9885,4640,0.0823600665293785,2008-12-01
9886,4737,0.0717868743932139,2008-12-01
9887,4885,0.094732966416247,2008-12-01
9888,6682,0.0828399222400729,2008-12-01
9889,9783,0.0733034769522651,2008-12-01
9890,12726,0.0815955958116943,2008-12-01
9891,14822,0.07079579858006,2008-12-01
9892,15208,0.0767123984475374,2008-12-01
9893,61739,0.0751838793631793,2008-12-01
9894,133768,0.070339296077214,2008-12-01
9895,139665,0.0704718359410281,2008-12-01
9896,141913,0.0711324252740394,2008-12-01
9897,143356,0.0737026473511668,2008-12-01
9898,145701,0.08320962904195,2008-12-01
9899,149337,0.091007050987645,2008-12-01
9900,158742,0.0905036595136688,2008-12-01
9901,163610,0.0735584602166449,2008-12-01
9902,165993,0.0741163091985713,2008-12-01
9903,175263,0.0755633173810512,2008-12-01
9904,1447,0.043868533066527,2009-03-02
9905,1449,0.0445762699888913,2009-03-02
9906,1487,0.0383653468795183,2009-03-02
9907,6682,0.0504237185401728,2009-03-02
9908,6781,0.039488042361542,2009-03-02
9909,7163,0.0471295993445926,2009-03-02
9910,8898,0.039770034015058,2009-03-02
9911,10614,0.0418809940617643,2009-03-02
9912,12635,0.0500410855767374,2009-03-02
9913,12726,0.0530263446109649,2009-03-02
9914,15417,0.0467629669832677,2009-03-02
9915,25030,0.0532974070399996,2009-03-02
9916,141913,0.0473457664251001,2009-03-02
9917,149337,0.0478344288538774,2009-03-02
9918,157057,0.0469868147516478,2009-03-02
9919,163610,0.0396279219547575,2009-03-02
9920,165993,0.0488382256776103,2009-03-02
9921,175263,0.0394863766098442,2009-03-02
9922,178507,0.0406302837724426,2009-03-02
9923,4601,0.0735198366220492,2009-06-01
9924,4640,0.0490935646837431,2009-06-01
9925,4674,0.046084023358678,2009-06-01
9926,5786,0.0547344317057887,2009-06-01
9927,6742,0.0369386785535975,2009-06-01
9928,6781,0.0490434463859812,2009-06-01
9929,9783,0.0398679246697749,2009-06-01
9930,10614,0.0422882066626949,2009-06-01
9931,12726,0.0659813220109845,2009-06-01
9932,13561,0.0953810902860806,2009-06-01
9933,15208,0.0735198366220492,2009-06-01
9934,63172,0.0329529980028819,2009-06-01
9935,133768,0.0356257457456806,2009-06-01
9936,145701,0.048046710088212,2009-06-01
9937,149337,0.0616185697093351,2009-06-01
9938,154755,0.0462361079128795,2009-06-01
9939,158354,0.0469583669430597,2009-06-01
9940,175263,0.070958850636384,2009-06-01
9941,177088,0.0505210722408963,2009-06-01
9942,179534,0.056000430907691,2009-06-01
9943,3231,0.0271795061668683,2009-09-01
9944,4601,0.1240085203400679,2009-09-01
9945,4640,0.0457149910053117,2009-09-01
9946,4674,0.0662384117849943,2009-09-01
9947,5786,0.0656205028758977,2009-09-01
9948,8898,0.0359522214569646,2009-09-01
9949,9783,0.0532998911525311,2009-09-01
9950,10614,0.0317671936111479,2009-09-01
9951,12635,0.0264562771150862,2009-09-01
9952,12726,0.0865023691387417,2009-09-01
9953,13561,0.0633929230051649,2009-09-01
9954,15208,0.1099879927441549,2009-09-01
9955,24379,0.0282269152268142,2009-09-01
9956,61302,0.0421095583183284,2009-09-01
9957,145701,0.0883917640082334,2009-09-01
9958,149337,0.095729790624093,2009-09-01
9959,154755,0.0806002363528072,2009-09-01
9960,160225,0.0684940720959845,2009-09-01
9961,175263,0.0875915478862877,2009-09-01
9962,177088,0.0559897008529763,2009-09-01
9963,1449,0.0155833110940676,2009-12-01
9964,4973,0.020011043158412,2009-12-01
9965,7065,-0.0010466529268643,2009-12-01
9966,7163,0.0017483637575829,2009-12-01
9967,7982,-0.0002430907399009,2009-12-01
9968,8898,0.008055939117614,2009-12-01
9969,11811,0.006000919596416,2009-12-01
9970,12635,0.0270196358864008,2009-12-01
9971,12726,0.010503584310701,2009-12-01
9972,13341,0.0231039007558588,2009-12-01
9973,13561,0.0001613102013492,2009-12-01
9974,14822,0.0156133331975404,2009-12-01
9975,15417,0.0390261741332977,2009-12-01
9976,149337,0.0141333890104805,2009-12-01
9977,160225,0.0177035274779733,2009-12-01
9978,163610,0.0008058326183048,2009-12-01
9979,165993,0.0083839417900421,2009-12-01
9980,175263,0.0132413575073696,2009-12-01
9981,178507,0.0006770220594187,2009-12-01
9982,179534,0.0049414754350977,2009-12-01
9983,1449,0.002187700787681,2010-03-01
9984,3221,0.0054666455789142,2010-03-01
9985,4973,0.0028933146234378,2010-03-01
9986,6682,0.0020469217128455,2010-03-01
9987,7163,0.0132054342027052,2010-03-01
9988,11811,0.0015961600397892,2010-03-01
9989,12138,0.0037005800376964,2010-03-01
9990,12635,0.0233296090301423,2010-03-01
